"FinancialYear","HBR","HBT","Dataset","DatasetQF","DischargeCount","DischargeCountQF","PatientsCount","PatientCountQF"
"2011/12","S08000032","S08000028","SMR04"," ","0"," ","0"," "
"2011/12","S08000032","SB0802","Total","d","20"," ","10"," "
"2011/12","S08000032","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000032","SB0802","SMR04"," ","20"," ","10"," "
"2011/12","S08000024","SB0801","Total","d","0"," ","0"," "
"2011/12","S08000024","SB0801","SMR01"," ","0"," ","0"," "
"2011/12","S08000024","SB0801","SMR04"," ","",":","",":"
"2011/12","S08000024","S08000015","Total","d","5"," ","5"," "
"2011/12","S08000024","S08000015","SMR01"," ","0"," ","0"," "
"2011/12","S08000024","S08000015","SMR04"," ","5"," ","0"," "
"2011/12","S08000024","S08000016","Total","d","5"," ","5"," "
"2011/12","S08000024","S08000016","SMR01"," ","0"," ","0"," "
"2011/12","S08000024","S08000016","SMR04"," ","5"," ","0"," "
"2011/12","S08000024","S08000017","Total","d","0"," ","0"," "
"2011/12","S08000024","S08000017","SMR01"," ","0"," ","0"," "
"2011/12","S08000024","S08000017","SMR04"," ","0"," ","0"," "
"2011/12","S08000024","S08000029","Total","d","15"," ","10"," "
"2011/12","S08000024","S08000029","SMR01"," ","5"," ","0"," "
"2011/12","S08000024","S08000029","SMR04"," ","10"," ","5"," "
"2011/12","S08000024","S08000019","Total","d","5"," ","5"," "
"2011/12","S08000024","S08000019","SMR01"," ","0"," ","0"," "
"2011/12","S08000024","S08000019","SMR04"," ","5"," ","5"," "
"2011/12","S08000024","S08000020","Total","d","10"," ","5"," "
"2011/12","S08000024","S08000020","SMR01"," ","5"," ","5"," "
"2011/12","S08000024","S08000020","SMR04"," ","0"," ","0"," "
"2011/12","S08000024","S08000031","Total","d","10"," ","10"," "
"2011/12","S08000024","S08000031","SMR01"," ","5"," ","5"," "
"2011/12","S08000024","S08000031","SMR04"," ","10"," ","5"," "
"2011/12","S08000024","S08000022","Total","d","10"," ","10"," "
"2011/12","S08000024","S08000022","SMR01"," ","5"," ","5"," "
"2011/12","S08000024","S08000022","SMR04"," ","5"," ","5"," "
"2011/12","S08000024","S08000032","Total","d","5"," ","5"," "
"2011/12","S08000024","S08000032","SMR01"," ","0"," ","0"," "
"2011/12","S08000024","S08000032","SMR04"," ","0"," ","0"," "
"2011/12","S08000024","S08000024","Total","d","5370"," ","3525"," "
"2011/12","S08000024","S08000024","SMR01"," ","2400"," ","1440"," "
"2011/12","S08000024","S08000024","SMR04"," ","2970"," ","2270"," "
"2011/12","S08000024","S08000025","Total","d","0"," ","0"," "
"2011/12","S08000024","S08000025","SMR01"," ","0"," ","0"," "
"2011/12","S08000024","S08000025","SMR04"," ","",":","",":"
"2011/12","S08000024","S08000026","Total","d","0"," ","0"," "
"2011/12","S08000024","S08000026","SMR01"," ","0"," ","0"," "
"2011/12","S08000024","S08000026","SMR04"," ","",":","",":"
"2011/12","S08000024","S08000030","Total","d","5"," ","5"," "
"2011/12","S08000024","S08000030","SMR01"," ","0"," ","0"," "
"2011/12","S08000024","S08000030","SMR04"," ","5"," ","5"," "
"2011/12","S08000024","S08000028","Total","d","0"," ","0"," "
"2011/12","S08000024","S08000028","SMR01"," ","0"," ","0"," "
"2011/12","S08000024","S08000028","SMR04"," ","0"," ","0"," "
"2011/12","S08000024","SB0802","Total","d","10"," ","5"," "
"2011/12","S08000024","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000024","SB0802","SMR04"," ","10"," ","5"," "
"2011/12","S08000025","SB0801","Total","d","0"," ","0"," "
"2011/12","S08000025","SB0801","SMR01"," ","0"," ","0"," "
"2011/12","S08000025","SB0801","SMR04"," ","",":","",":"
"2011/12","S08000025","S08000015","Total","d","0"," ","0"," "
"2011/12","S08000025","S08000015","SMR01"," ","0"," ","0"," "
"2011/12","S08000025","S08000015","SMR04"," ","0"," ","0"," "
"2011/12","S08000025","S08000016","Total","d","0"," ","0"," "
"2011/12","S08000025","S08000016","SMR01"," ","0"," ","0"," "
"2011/12","S08000025","S08000016","SMR04"," ","0"," ","0"," "
"2011/12","S08000025","S08000017","Total","d","0"," ","0"," "
"2011/12","S08000025","S08000017","SMR01"," ","0"," ","0"," "
"2011/12","S08000025","S08000017","SMR04"," ","0"," ","0"," "
"2011/12","S08000025","S08000029","Total","d","0"," ","0"," "
"2011/12","S08000025","S08000029","SMR01"," ","0"," ","0"," "
"2011/12","S08000025","S08000029","SMR04"," ","0"," ","0"," "
"2011/12","S08000025","S08000019","Total","d","0"," ","0"," "
"2011/12","S08000025","S08000019","SMR01"," ","0"," ","0"," "
"2011/12","S08000025","S08000019","SMR04"," ","0"," ","0"," "
"2011/12","S08000025","S08000020","Total","d","35"," ","30"," "
"2011/12","S08000025","S08000020","SMR01"," ","5"," ","5"," "
"2011/12","S08000025","S08000020","SMR04"," ","30"," ","25"," "
"2011/12","S08000025","S08000031","Total","d","0"," ","0"," "
"2011/12","S08000025","S08000031","SMR01"," ","0"," ","0"," "
"2011/12","S08000025","S08000031","SMR04"," ","0"," ","0"," "
"2011/12","S08000025","S08000022","Total","d","0"," ","0"," "
"2011/12","S08000025","S08000022","SMR01"," ","0"," ","0"," "
"2011/12","S08000025","S08000022","SMR04"," ","0"," ","0"," "
"2011/12","S08000025","S08000032","Total","d","0"," ","0"," "
"2011/12","S08000025","S08000032","SMR01"," ","0"," ","0"," "
"2011/12","S08000025","S08000032","SMR04"," ","0"," ","0"," "
"2011/12","S08000025","S08000024","Total","d","0"," ","0"," "
"2011/12","S08000025","S08000024","SMR01"," ","0"," ","0"," "
"2011/12","S08000025","S08000024","SMR04"," ","0"," ","0"," "
"2011/12","S08000025","S08000025","Total","d","50"," ","45"," "
"2011/12","S08000025","S08000025","SMR01"," ","50"," ","45"," "
"2011/12","S08000025","S08000026","Total","d","0"," ","0"," "
"2011/12","S08000025","S08000026","SMR01"," ","0"," ","0"," "
"2011/12","S08000025","S08000026","SMR04"," ","",":","",":"
"2011/12","S08000025","S08000030","Total","d","0"," ","0"," "
"2011/12","S08000025","S08000030","SMR01"," ","0"," ","0"," "
"2011/12","S08000025","S08000030","SMR04"," ","0"," ","0"," "
"2011/12","S08000025","S08000028","Total","d","0"," ","0"," "
"2011/12","S08000025","S08000028","SMR01"," ","0"," ","0"," "
"2011/12","S08000025","S08000028","SMR04"," ","0"," ","0"," "
"2011/12","S08000025","SB0802","Total","d","0"," ","0"," "
"2011/12","S08000025","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000025","SB0802","SMR04"," ","0"," ","0"," "
"2011/12","S08000026","SB0801","Total","d","0"," ","0"," "
"2011/12","S08000026","SB0801","SMR01"," ","0"," ","0"," "
"2011/12","S08000026","SB0801","SMR04"," ","",":","",":"
"2011/12","S08000026","S08000015","Total","d","0"," ","0"," "
"2011/12","S08000026","S08000015","SMR01"," ","0"," ","0"," "
"2011/12","S08000026","S08000015","SMR04"," ","0"," ","0"," "
"2011/12","S08000026","S08000016","Total","d","0"," ","0"," "
"2011/12","S08000026","S08000016","SMR01"," ","0"," ","0"," "
"2011/12","S08000026","S08000016","SMR04"," ","0"," ","0"," "
"2011/12","S08000026","S08000017","Total","d","0"," ","0"," "
"2011/12","S08000026","S08000017","SMR01"," ","0"," ","0"," "
"2011/12","S08000026","S08000017","SMR04"," ","0"," ","0"," "
"2011/12","S08000026","S08000029","Total","d","0"," ","0"," "
"2011/12","S08000026","S08000029","SMR01"," ","0"," ","0"," "
"2011/12","S08000026","S08000029","SMR04"," ","0"," ","0"," "
"2011/12","S08000026","S08000019","Total","d","0"," ","0"," "
"2011/12","S08000026","S08000019","SMR01"," ","0"," ","0"," "
"2011/12","S08000026","S08000019","SMR04"," ","0"," ","0"," "
"2011/12","S08000026","S08000020","Total","d","30"," ","25"," "
"2011/12","S08000026","S08000020","SMR01"," ","5"," ","5"," "
"2011/12","S08000026","S08000020","SMR04"," ","25"," ","20"," "
"2011/12","S08000026","S08000031","Total","d","0"," ","0"," "
"2011/12","S08000026","S08000031","SMR01"," ","0"," ","0"," "
"2011/12","S08000026","S08000031","SMR04"," ","0"," ","0"," "
"2011/12","S08000026","S08000022","Total","d","5"," ","0"," "
"2011/12","S08000026","S08000022","SMR01"," ","5"," ","0"," "
"2011/12","S08000026","S08000022","SMR04"," ","0"," ","0"," "
"2011/12","S08000026","S08000032","Total","d","0"," ","0"," "
"2011/12","S08000026","S08000032","SMR01"," ","0"," ","0"," "
"2011/12","S08000026","S08000032","SMR04"," ","0"," ","0"," "
"2011/12","S08000026","S08000024","Total","d","0"," ","0"," "
"2011/12","S08000026","S08000024","SMR01"," ","0"," ","0"," "
"2011/12","S08000026","S08000024","SMR04"," ","0"," ","0"," "
"2011/12","S08000026","S08000025","Total","d","0"," ","0"," "
"2011/12","S08000026","S08000025","SMR01"," ","0"," ","0"," "
"2011/12","S08000026","S08000025","SMR04"," ","",":","",":"
"2011/12","S08000026","S08000026","Total","d","85"," ","60"," "
"2011/12","S08000026","S08000026","SMR01"," ","85"," ","60"," "
"2011/12","S08000026","S08000030","Total","d","0"," ","0"," "
"2011/12","S08000026","S08000030","SMR01"," ","0"," ","0"," "
"2011/12","S08000026","S08000030","SMR04"," ","0"," ","0"," "
"2011/12","S08000026","S08000028","Total","d","0"," ","0"," "
"2011/12","S08000026","S08000028","SMR01"," ","0"," ","0"," "
"2011/12","S08000026","S08000028","SMR04"," ","0"," ","0"," "
"2011/12","S08000026","SB0802","Total","d","0"," ","0"," "
"2011/12","S08000026","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000026","SB0802","SMR04"," ","0"," ","0"," "
"2011/12","S08000030","SB0801","Total","d","0"," ","0"," "
"2011/12","S08000030","SB0801","SMR01"," ","0"," ","0"," "
"2011/12","S08000030","SB0801","SMR04"," ","",":","",":"
"2011/12","S08000030","S08000015","Total","d","0"," ","0"," "
"2011/12","S08000030","S08000015","SMR01"," ","0"," ","0"," "
"2011/12","S08000030","S08000015","SMR04"," ","0"," ","0"," "
"2011/12","S08000030","S08000016","Total","d","0"," ","0"," "
"2011/12","S08000030","S08000016","SMR01"," ","0"," ","0"," "
"2011/12","S08000030","S08000016","SMR04"," ","0"," ","0"," "
"2011/12","S08000030","S08000017","Total","d","0"," ","0"," "
"2011/12","S08000030","S08000017","SMR01"," ","0"," ","0"," "
"2011/12","S08000030","S08000017","SMR04"," ","0"," ","0"," "
"2011/12","S08000030","S08000029","Total","d","30"," ","20"," "
"2011/12","S08000030","S08000029","SMR01"," ","10"," ","5"," "
"2011/12","S08000030","S08000029","SMR04"," ","20"," ","20"," "
"2011/12","S08000030","S08000019","Total","d","10"," ","5"," "
"2011/12","S08000030","S08000019","SMR01"," ","0"," ","0"," "
"2011/12","S08000030","S08000019","SMR04"," ","10"," ","5"," "
"2011/12","S08000030","S08000020","Total","d","20"," ","15"," "
"2011/12","S08000030","S08000020","SMR01"," ","5"," ","5"," "
"2011/12","S08000030","S08000020","SMR04"," ","15"," ","10"," "
"2011/12","S08000030","S08000031","Total","d","10"," ","10"," "
"2011/12","S08000030","S08000031","SMR01"," ","5"," ","5"," "
"2011/12","S08000030","S08000031","SMR04"," ","5"," ","5"," "
"2011/12","S08000030","S08000022","Total","d","0"," ","0"," "
"2011/12","S08000030","S08000022","SMR01"," ","0"," ","0"," "
"2011/12","S08000030","S08000022","SMR04"," ","0"," ","0"," "
"2011/12","S08000030","S08000032","Total","d","10"," ","5"," "
"2011/12","S08000030","S08000032","SMR01"," ","5"," ","5"," "
"2011/12","S08000030","S08000032","SMR04"," ","0"," ","0"," "
"2011/12","S08000030","S08000024","Total","d","25"," ","25"," "
"2011/12","S08000030","S08000024","SMR01"," ","5"," ","5"," "
"2011/12","S08000030","S08000024","SMR04"," ","20"," ","20"," "
"2011/12","S08000030","S08000025","Total","d","0"," ","0"," "
"2011/12","S08000030","S08000025","SMR01"," ","0"," ","0"," "
"2011/12","S08000030","S08000025","SMR04"," ","",":","",":"
"2011/12","S08000030","S08000026","Total","d","0"," ","0"," "
"2011/12","S08000030","S08000026","SMR01"," ","0"," ","0"," "
"2011/12","S08000030","S08000026","SMR04"," ","",":","",":"
"2011/12","S08000030","S08000030","Total","d","2430"," ","1725"," "
"2011/12","S08000030","S08000030","SMR01"," ","600"," ","440"," "
"2011/12","S08000030","S08000030","SMR04"," ","1830"," ","1335"," "
"2011/12","S08000030","S08000028","Total","d","0"," ","0"," "
"2011/12","S08000030","S08000028","SMR01"," ","0"," ","0"," "
"2011/12","S08000030","S08000028","SMR04"," ","0"," ","0"," "
"2011/12","S08000030","SB0802","Total","d","10"," ","5"," "
"2011/12","S08000030","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000030","SB0802","SMR04"," ","10"," ","5"," "
"2011/12","S08000028","SB0801","Total","d","0"," ","0"," "
"2011/12","S08000028","SB0801","SMR01"," ","0"," ","0"," "
"2011/12","S08000028","SB0801","SMR04"," ","",":","",":"
"2011/12","S08000028","S08000015","Total","d","0"," ","0"," "
"2011/12","S08000028","S08000015","SMR01"," ","0"," ","0"," "
"2011/12","S08000028","S08000015","SMR04"," ","0"," ","0"," "
"2011/12","S08000028","S08000016","Total","d","0"," ","0"," "
"2011/12","S08000028","S08000016","SMR01"," ","0"," ","0"," "
"2011/12","S08000028","S08000016","SMR04"," ","0"," ","0"," "
"2011/12","S08000028","S08000017","Total","d","0"," ","0"," "
"2011/12","S08000028","S08000017","SMR01"," ","0"," ","0"," "
"2011/12","S08000028","S08000017","SMR04"," ","0"," ","0"," "
"2011/12","S08000028","S08000029","Total","d","0"," ","0"," "
"2011/12","S08000028","S08000029","SMR01"," ","0"," ","0"," "
"2011/12","S08000028","S08000029","SMR04"," ","0"," ","0"," "
"2011/12","S08000028","S08000019","Total","d","0"," ","0"," "
"2011/12","S08000028","S08000019","SMR01"," ","0"," ","0"," "
"2011/12","S08000028","S08000019","SMR04"," ","0"," ","0"," "
"2011/12","S08000028","S08000020","Total","d","0"," ","0"," "
"2011/12","S08000028","S08000020","SMR01"," ","0"," ","0"," "
"2011/12","S08000028","S08000020","SMR04"," ","0"," ","0"," "
"2011/12","S08000028","S08000031","Total","d","5"," ","5"," "
"2011/12","S08000028","S08000031","SMR01"," ","0"," ","0"," "
"2011/12","S08000028","S08000031","SMR04"," ","0"," ","0"," "
"2011/12","S08000028","S08000022","Total","d","5"," ","5"," "
"2011/12","S08000028","S08000022","SMR01"," ","5"," ","5"," "
"2011/12","S08000028","S08000022","SMR04"," ","5"," ","5"," "
"2011/12","S08000028","S08000032","Total","d","0"," ","0"," "
"2011/12","S08000028","S08000032","SMR01"," ","0"," ","0"," "
"2011/12","S08000028","S08000032","SMR04"," ","0"," ","0"," "
"2011/12","S08000028","S08000024","Total","d","0"," ","0"," "
"2011/12","S08000028","S08000024","SMR01"," ","0"," ","0"," "
"2011/12","S08000028","S08000024","SMR04"," ","0"," ","0"," "
"2011/12","S08000028","S08000025","Total","d","0"," ","0"," "
"2011/12","S08000028","S08000025","SMR01"," ","0"," ","0"," "
"2011/12","S08000028","S08000025","SMR04"," ","",":","",":"
"2011/12","S08000028","S08000026","Total","d","0"," ","0"," "
"2011/12","S08000028","S08000026","SMR01"," ","0"," ","0"," "
"2011/12","S08000028","S08000026","SMR04"," ","",":","",":"
"2011/12","S08000028","S08000030","Total","d","0"," ","0"," "
"2011/12","S08000028","S08000030","SMR01"," ","0"," ","0"," "
"2011/12","S08000028","S08000030","SMR04"," ","0"," ","0"," "
"2011/12","S08000028","S08000028","Total","d","155"," ","115"," "
"2011/12","S08000028","S08000028","SMR01"," ","90"," ","65"," "
"2011/12","S08000028","S08000028","SMR04"," ","65"," ","55"," "
"2011/12","S08000028","SB0802","Total","d","0"," ","0"," "
"2011/12","S08000028","SB0802","SMR01"," ","",":","",":"
"2011/12","S08000028","SB0802","SMR04"," ","0"," ","0"," "
"2012/13","S08000015","SB0801","Total","d","0"," ","0"," "
"2012/13","S08000015","SB0801","SMR01"," ","0"," ","0"," "
"2012/13","S08000015","SB0801","SMR04"," ","",":","",":"
"2012/13","S08000015","S08000015","Total","d","2200"," ","1475"," "
"2012/13","S08000015","S08000015","SMR01"," ","895"," ","610"," "
"2012/13","S08000015","S08000015","SMR04"," ","1310"," ","930"," "
"2012/13","S08000015","S08000016","Total","d","0"," ","0"," "
"2012/13","S08000015","S08000016","SMR01"," ","0"," ","0"," "
"2012/13","S08000015","S08000016","SMR04"," ","0"," ","0"," "
"2012/13","S08000015","S08000017","Total","d","5"," ","5"," "
"2012/13","S08000015","S08000017","SMR01"," ","0"," ","0"," "
"2012/13","S08000015","S08000017","SMR04"," ","5"," ","5"," "
"2012/13","S08000015","S08000029","Total","d","0"," ","0"," "
"2012/13","S08000015","S08000029","SMR01"," ","0"," ","0"," "
"2012/13","S08000015","S08000029","SMR04"," ","0"," ","0"," "
"2012/13","S08000015","S08000019","Total","d","0"," ","0"," "
"2012/13","S08000015","S08000019","SMR01"," ","0"," ","0"," "
"2012/13","S08000015","S08000019","SMR04"," ","0"," ","0"," "
"2012/13","S08000015","S08000020","Total","d","5"," ","5"," "
"2012/13","S08000015","S08000020","SMR01"," ","0"," ","0"," "
"2012/13","S08000015","S08000020","SMR04"," ","5"," ","5"," "
"2012/13","S08000015","S08000031","Total","d","85"," ","60"," "
"2012/13","S08000015","S08000031","SMR01"," ","60"," ","40"," "
"2012/13","S08000015","S08000031","SMR04"," ","25"," ","20"," "
"2012/13","S08000015","S08000022","Total","d","5"," ","5"," "
"2012/13","S08000015","S08000022","SMR01"," ","0"," ","0"," "
"2012/13","S08000015","S08000022","SMR04"," ","5"," ","5"," "
"2012/13","S08000015","S08000032","Total","d","5"," ","0"," "
"2012/13","S08000015","S08000032","SMR01"," ","0"," ","0"," "
"2012/13","S08000015","S08000032","SMR04"," ","5"," ","0"," "
"2012/13","S08000015","S08000024","Total","d","10"," ","5"," "
"2012/13","S08000015","S08000024","SMR01"," ","0"," ","0"," "
"2012/13","S08000015","S08000024","SMR04"," ","5"," ","5"," "
"2012/13","S08000015","S08000025","Total","d","0"," ","0"," "
"2012/13","S08000015","S08000025","SMR01"," ","0"," ","0"," "
"2012/13","S08000015","S08000025","SMR04"," ","",":","",":"
"2012/13","S08000015","S08000026","Total","d","0"," ","0"," "
"2012/13","S08000015","S08000026","SMR01"," ","0"," ","0"," "
"2012/13","S08000015","S08000026","SMR04"," ","",":","",":"
"2012/13","S08000015","S08000030","Total","d","0"," ","0"," "
"2012/13","S08000015","S08000030","SMR01"," ","0"," ","0"," "
"2012/13","S08000015","S08000030","SMR04"," ","0"," ","0"," "
"2012/13","S08000015","S08000028","Total","d","0"," ","0"," "
"2012/13","S08000015","S08000028","SMR01"," ","0"," ","0"," "
"2012/13","S08000015","S08000028","SMR04"," ","0"," ","0"," "
"2012/13","S08000015","SB0802","Total","d","0"," ","0"," "
"2012/13","S08000015","SB0802","SMR01"," ","",":","",":"
"2012/13","S08000015","SB0802","SMR04"," ","0"," ","0"," "
"2012/13","S08000016","SB0801","Total","d","0"," ","0"," "
"2012/13","S08000016","SB0801","SMR01"," ","0"," ","0"," "
"2012/13","S08000016","SB0801","SMR04"," ","",":","",":"
"2012/13","S08000016","S08000015","Total","d","0"," ","0"," "
"2012/13","S08000016","S08000015","SMR01"," ","0"," ","0"," "
"2012/13","S08000016","S08000015","SMR04"," ","0"," ","0"," "
"2012/13","S08000016","S08000016","Total","d","760"," ","500"," "
"2012/13","S08000016","S08000016","SMR01"," ","255"," ","195"," "
"2012/13","S08000016","S08000016","SMR04"," ","505"," ","325"," "
"2012/13","S08000016","S08000017","Total","d","0"," ","0"," "
"2012/13","S08000016","S08000017","SMR01"," ","0"," ","0"," "
"2012/13","S08000016","S08000017","SMR04"," ","0"," ","0"," "
